"ownerPacket","path","statusCode","reviewState","present","directory","sourceFileCount","productScanned","testEvidence","redlineCount","redlines","decision"
"V20-OGR-12-shared-platform-utilities","src/utils/computerUse/gates.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/computerUse/wrapper.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/concurrentSessions.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/config.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/context.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/conversationRecovery.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/cron.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/cronJitterConfig.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/cronScheduler.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/cronTasks.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/cronTasksLock.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/crossProjectResume.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/cwd.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/debug.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/debugFilter.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/deepLink/banner.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/deepLink/registerProtocol.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/deepLink/terminalLauncher.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/desktopMcpImport.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/detectRepository.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/diagLogs.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/doctorContextWarnings.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/doctorDiagnostic.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/utils/dsxuBrowserProvider/chromeNativeHost.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/utils/dsxuBrowserProvider/common.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/dsxuBrowserProvider/mcpServer.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/utils/dsxuBrowserProvider/setup.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/utils/dsxuBrowserProvider/setupPortable.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/utils/dsxuBrowserProvider/toolRendering.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/dsxuCodeHints.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/effort.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/embeddedTools.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/env.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/envDynamic.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/envUtils.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/errorLogSink.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/errors.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/exportRenderer.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/extraUsage.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/fastMode.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/file.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/fileHistory.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/filePersistence/filePersistence.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/filePersistence/outputsScanner.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/forkedAgent.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/fullscreen.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/genericProcessUtils.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/getWorktreePathsPortable.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/git.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/git/gitFilesystem.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/gitDiff.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/gracefulShutdown.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/handlePromptSubmit.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/headlessProfiler.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/heapDumpService.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks/AsyncHookRegistry.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/hooks/apiQueryHookHelper.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/hooks/execAgentHook.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks/execPromptHook.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks/hookEvents.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks/hooksConfigManager.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/hooks/hooksSettings.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/hooks/skillImprovement.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/http.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/ide.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/imagePaste.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/immediateCommand.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/inProcessTeammateHelpers.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/instructionFiles.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/jetbrains.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/listSessionsImpl.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/localInstaller.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/log.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/logoV2Utils.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/managedEnv.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/managedEnvConstants.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/markdownConfigLoader.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcp/dateTimeParser.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcp/elicitationValidation.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcpInstructionsDelta.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcpOutputStorage.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcpValidation.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/utils/mcpWebSocketTransport.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/memoize.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/memoryFileDetection.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/messageQueueManager.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/messages.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/messages/mappers.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/messages/systemInit.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/model/agent.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/aliases.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/antModels.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/bedrock.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/check1mAccess.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/configs.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/contextWindowUpgradeCheck.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/deprecation.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/dsxuModel.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/model.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/modelAllowlist.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/modelCapabilities.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/modelOptions.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/modelStrings.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/modelSupportOverrides.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/providers.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/model/validateModel.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/nativeInstaller/download.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/nativeInstaller/installer.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/nativeInstaller/pidLock.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/path.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
