"path","ext","kind","bytes","lines","reasonixMechanisms","performanceVectors","dsxuAbsorptionOwner","absorptionDecision"
"tests/mcp-streamable-http.test.ts",".ts","test","12541","359","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;context-recovery;mcp-skill-agent-envelope","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/memory.test.ts",".ts","test","4158","120","cache-first-loop;tool-call-repair;permission-tool-gate;context-recovery;deepseek-route-cost-control","token-cache-positive;quality-positive-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/memory-custom-types.test.ts",".ts","test","9240","259","cache-first-loop;tool-result-budget;context-recovery;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;memory-io-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/mention-parent-entry.test.ts",".ts","test","2547","58","no-direct-performance-mechanism","neutral-or-reference-only","No direct DSXU mechanism owner","use-as-acceptance-pattern-not-product-runtime"
"tests/modal-scroll-reset.test.ts",".ts","test","6216","184","visible-work-state;permission-tool-gate;parallel-safe-dispatch;context-recovery;mcp-skill-agent-envelope","ui-latency-risk;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;integration-risk","TUI / work-state timeline owner","use-as-acceptance-pattern-not-product-runtime"
"tests/multiline-keys.test.ts",".ts","test","21368","534","cache-first-loop;tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/outline.test.ts",".ts","test","8852","292","context-recovery","memory-io-risk","Context / recovery / compact owner","use-as-acceptance-pattern-not-product-runtime"
"tests/paste-collapse.test.ts",".ts","test","4600","119","visible-work-state;context-recovery;evidence-release-claim","ui-latency-risk;memory-io-risk;observability-io-risk","TUI / work-state timeline owner","use-as-acceptance-pattern-not-product-runtime"
"tests/paste-sentinels.test.ts",".ts","test","4465","127","cache-first-loop;parallel-safe-dispatch;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;latency-positive-ordering-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/path-helpers.test.ts",".ts","test","4023","111","permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/pause-gate.test.ts",".ts","test","8534","231","cache-first-loop;tool-result-budget;permission-tool-gate;parallel-safe-dispatch;context-recovery","token-cache-positive;memory-positive;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/pending-edits.test.ts",".ts","test","4013","116","cache-first-loop;tool-call-repair;parallel-safe-dispatch;context-recovery;evidence-release-claim","token-cache-positive;quality-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/permissions-slash.test.ts",".ts","test","8127","192","cache-first-loop;tool-call-repair;visible-work-state;permission-tool-gate;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/pick-primary-balance.test.ts",".ts","test","1394","33","no-direct-performance-mechanism","neutral-or-reference-only","No direct DSXU mechanism owner","use-as-acceptance-pattern-not-product-runtime"
"tests/plan.test.ts",".ts","test","23849","645","tool-result-budget;tool-call-repair;permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;quality-positive-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/plan-confirm.test.tsx",".tsx","test","10849","282","tool-result-budget;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/plan-open-questions.test.ts",".ts","test","2498","73","no-direct-performance-mechanism","neutral-or-reference-only","No direct DSXU mechanism owner","use-as-acceptance-pattern-not-product-runtime"
"tests/plans-done-slash.test.ts",".ts","test","3112","69","cache-first-loop;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/plan-store.test.ts",".ts","test","13781","386","tool-result-budget;tool-call-repair;visible-work-state;parallel-safe-dispatch;context-recovery;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;latency-positive-ordering-risk;memory-io-risk;observability-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/preflight.test.ts",".ts","test","11071","291","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/preset-effort-isolation.test.ts",".ts","test","1631","48","cache-first-loop;context-recovery;deepseek-route-cost-control","token-cache-positive;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/presets.test.ts",".ts","test","1880","54","deepseek-route-cost-control","cost-positive-routing-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/project-memory.test.ts",".ts","test","10435","264","cache-first-loop;tool-result-budget;tool-call-repair;context-recovery;mcp-skill-agent-envelope","token-cache-positive;memory-positive;quality-positive-latency-risk;memory-io-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/prompt-fragments.test.ts",".ts","test","1637","37","context-recovery;deepseek-route-cost-control","memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/prompt-viewport.test.ts",".ts","test","5302","154","tool-result-budget;visible-work-state;context-recovery","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/proxy.test.ts",".ts","test","4422","127","cache-first-loop;tool-result-budget;tool-call-repair","token-cache-positive;memory-positive;quality-positive-latency-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/public-api.test.ts",".ts","test","8566","360","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/reducer-cards-elide.test.ts",".ts","test","3897","104","cache-first-loop;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/renderer-resolver.test.ts",".ts","test","5857","186","visible-work-state","ui-latency-risk","TUI / work-state timeline owner","use-as-acceptance-pattern-not-product-runtime"
"tests/repair/flatten.test.ts",".ts","test","2118","72","tool-call-repair;permission-tool-gate;evidence-release-claim","quality-positive-latency-risk;safety-positive-latency-risk;observability-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/repair/pipeline.test.ts",".ts","test","4160","98","tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/repair/scavenge.test.ts",".ts","test","4937","104","tool-call-repair;visible-work-state;permission-tool-gate;deepseek-route-cost-control","quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/repair/storm.test.ts",".ts","test","4582","104","tool-call-repair;mcp-skill-agent-envelope","quality-positive-latency-risk;integration-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/repair/truncation.test.ts",".ts","test","1434","45","tool-result-budget;tool-call-repair;parallel-safe-dispatch","token-cache-positive;memory-positive;quality-positive-latency-risk;latency-positive-ordering-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/replay.test.ts",".ts","test","5088","142","cache-first-loop;tool-result-budget;permission-tool-gate;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/resolve.test.ts",".ts","test","5754","154","tool-call-repair;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","quality-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
"tests/retry.test.ts",".ts","test","4462","127","permission-tool-gate","safety-positive-latency-risk","Permission / Tool Gate owner","use-as-acceptance-pattern-not-product-runtime"
"tests/scene-input-adapter.test.ts",".ts","test","8712","274","tool-call-repair;visible-work-state;evidence-release-claim","quality-positive-latency-risk;ui-latency-risk;observability-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/scene-input-source.test.ts",".ts","test","3809","111","tool-call-repair;visible-work-state;evidence-release-claim","quality-positive-latency-risk;ui-latency-risk;observability-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","use-as-acceptance-pattern-not-product-runtime"
"tests/scene-null-stdin.test.ts",".ts","test","1440","47","visible-work-state;context-recovery;evidence-release-claim","ui-latency-risk;memory-io-risk;observability-io-risk","TUI / work-state timeline owner","use-as-acceptance-pattern-not-product-runtime"
"tests/scene-null-stdout.test.ts",".ts","test","1463","42","visible-work-state;evidence-release-claim","ui-latency-risk;observability-io-risk","TUI / work-state timeline owner","use-as-acceptance-pattern-not-product-runtime"
"tests/scene-trace-frame.test.ts",".ts","test","7572","297","tool-result-budget;tool-call-repair;visible-work-state;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","use-as-acceptance-pattern-not-product-runtime"
