"referencePath","ownerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","disposition","riskPriority","priorPublicClaimStatus","finalDecision","closureState","acceptanceDecision","acceptanceReason","capabilityLoops","testEvidenceCount","liveTuiApiEvidence","publicClaimBoundary"
"utils/autoUpdater.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/autoUpdater.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/aws.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/aws.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/awsAuthStatusManager.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/awsAuthStatusManager.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;source-truth-coding;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/background/remote/preconditions.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/background/remote/preconditions.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/background/remote/remoteSession.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/background/remote/remoteSession.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/backgroundHousekeeping.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/backgroundHousekeeping.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/bash/ast.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/ast.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/bash/bashParser.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/bashParser.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/bashPipeCommand.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/bash/bashPipeCommand.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/bash/commands.ts","V20-OGR-10-entry-query-tool-composition","Entry / Query / Tool Composition","src/utils/bash/commands.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5",".dsxu/trace/v24-c2-loop-real-acceptance/core-query-context-regression-2026-05-15T07-18-25-636Z.stdout.log;docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/heredoc.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/heredoc.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/ParsedCommand.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/ParsedCommand.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","tool-permission-lifecycle;source-truth-coding;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/parser.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/parser.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/prefix.ts","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/utils/bash/prefix.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","tool-permission-lifecycle;source-truth-coding;mcp-skill-ecosystem","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/bash/registry.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/bash/registry.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/bash/shellCompletion.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/bash/shellCompletion.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/bash/shellPrefix.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/bash/shellPrefix.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;source-truth-coding","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/bash/shellQuote.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/bash/shellQuote.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/bash/shellQuoting.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/shellQuoting.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/bash/ShellSnapshot.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/bash/ShellSnapshot.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/bash/specs/alias.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/bash/specs/alias.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","source-truth-coding;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/bash/specs/index.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/bash/specs/index.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/bash/specs/nohup.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/bash/specs/nohup.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","source-truth-coding;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/bash/specs/pyright.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/bash/specs/pyright.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/bash/specs/sleep.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/utils/bash/specs/sleep.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","source-truth-coding;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
