"path","lines","owner","reasonixMechanism","status","staticRisks","recommendedAction"
"src/utils/computerUse/setup.ts","54","Shared runtime utility owner","mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/computerUse/swiftLoader.ts","24","Shared runtime utility owner","mcp-skill-agent-envelope","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/computerUse/toolRendering.tsx","125","Shared runtime utility owner","mcp-skill-agent-envelope;parallel-safe-dispatch;tool-call-repair;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/computerUse/wrapper.tsx","329","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/concurrentSessions.ts","206","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;parallel-safe-dispatch;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/config.ts","1847","Shared runtime utility owner","cache-first-loop;context-recovery;deepseek-route-cost-control;evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;tool-call-repair;visible-work-state","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/configConstants.ts","22","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;parallel-safe-dispatch","implemented-or-integrated-mainline","pro-admission-boundary-check;shell-side-effect-gate-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/configProviderMigration.ts","37","Archived boundary / replace-delete review owner","no-direct-reasonix-overlap","review-replace-delete-or-archived-boundary","brand-or-reference-surface-review;pro-admission-boundary-check","?? owner/Git review??????? runtime ? README ???"
"src/utils/contentArray.ts","52","Shared runtime utility owner","no-direct-reasonix-overlap","baseline-support-no-direct-gap","cache-prefix-drift-check;pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/context.ts","2","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/contextAnalysis.ts","287","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;shell-side-effect-gate-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/contextSuggestions.ts","256","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/controlMessageCompat.ts","33","Shared runtime utility owner","no-direct-reasonix-overlap","baseline-support-no-direct-gap","none-static","???? owner????? Reasonix ?????"
"src/utils/conversationRecovery.ts","554","Shared runtime utility owner","cache-first-loop;context-recovery;mcp-skill-agent-envelope;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/cron.ts","272","Shared runtime utility owner","no-direct-reasonix-overlap","baseline-support-no-direct-gap","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/cronJitterConfig.ts","72","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/cronScheduler.ts","536","Shared runtime utility owner","evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/cronTasks.ts","449","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/cronTasksLock.ts","186","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/crossProjectResume.ts","78","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/crypto.ts","14","Shared runtime utility owner","context-recovery;visible-work-state","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/Cursor.ts","1304","Shared runtime utility owner","mcp-skill-agent-envelope;parallel-safe-dispatch;tool-call-repair;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;shell-side-effect-gate-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/cwd.ts","33","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/debug.ts","273","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/debugFilter.ts","158","Shared runtime utility owner","mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/deepLink/banner.ts","124","Shared runtime utility owner","parallel-safe-dispatch;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/deepLink/parseDeepLink.ts","170","Shared runtime utility owner","context-recovery;tool-call-repair;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/deepLink/protocolHandler.ts","137","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;shell-side-effect-gate-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/deepLink/registerProtocol.ts","321","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check;shell-side-effect-gate-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/deepLink/terminalLauncher.ts","512","Shared runtime utility owner","context-recovery;parallel-safe-dispatch;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;shell-side-effect-gate-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/deepLink/terminalPreference.ts","55","Shared runtime utility owner","visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/desktopMcpImport.ts","166","Shared runtime utility owner","evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate","implemented-or-integrated-mainline","tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/detectRepository.ts","179","Shared runtime utility owner","no-direct-reasonix-overlap","baseline-support-no-direct-gap","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/diagLogs.ts","96","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;shell-side-effect-gate-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/diff.ts","199","Shared runtime utility owner","context-recovery;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/directMemberMessage.ts","70","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
"src/utils/displayTags.ts","52","Shared runtime utility owner","context-recovery","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/doctorContextWarnings.ts","281","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/doctorDiagnostic.ts","650","Shared runtime utility owner","evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/dsxuBrowserProvider/chromeNativeHost.ts","528","Shared runtime utility owner","mcp-skill-agent-envelope;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/dsxuBrowserProvider/common.ts","581","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","none-static","??????????????? claim ????? evidence?"
"src/utils/dsxuBrowserProvider/mcpServer.ts","289","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;parallel-safe-dispatch;permission-tool-gate;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/dsxuBrowserProvider/prompt.ts","84","Shared runtime utility owner","context-recovery;mcp-skill-agent-envelope;visible-work-state","implemented-or-integrated-mainline","cache-prefix-drift-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/dsxuBrowserProvider/setup.ts","418","Shared runtime utility owner","context-recovery;evidence-release-claim;mcp-skill-agent-envelope;permission-tool-gate","implemented-or-integrated-mainline","cache-prefix-drift-check;pro-admission-boundary-check;tool-result-budget-check","? Reasonix-style stable-prefix / artifact-preview ???????? runtime?"
"src/utils/dsxuBrowserProvider/setupPortable.ts","234","Shared runtime utility owner","visible-work-state","implemented-or-integrated-mainline","pro-admission-boundary-check","? Flash-first / Pro admission trajectory evidence?"
