"statusCode","path","ownerPacket","reviewState","recommendedAction","source"
"M","src/services/settingsSync/types.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/static-analysis/parsers/tsc.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/tips/tipHistory.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/tips/tipRegistry.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/tips/tipScheduler.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/toolUseSummary/toolUseSummaryGenerator.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/vcr.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/setup.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/analyticsTelemetry.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/command.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/generated/google/protobuf/timestamp.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/ids.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/logs.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/permissions.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/types/textInputTypes.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/utils/advisor.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/analyzeContext.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/asciicast.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/attachments.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/attribution.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/autoRunIssue.tsx","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/autoUpdater.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/background/remote/preconditions.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/background/remote/remoteSession.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/backgroundHousekeeping.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/ast.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/bashParser.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/commands.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/heredoc.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/ParsedCommand.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/parser.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/ShellSnapshot.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/bash/treeSitterAnalysis.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/betas.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/cleanup.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/collapseReadSearch.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/commitAttribution.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/computerUse/computerUseLock.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/computerUse/executor.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/computerUse/gates.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/computerUse/wrapper.tsx","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/concurrentSessions.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/config.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/context.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/conversationRecovery.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/cron.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/cronJitterConfig.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/cronScheduler.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/crossProjectResume.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/Cursor.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/cwd.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/debug.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/debugFilter.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/detectRepository.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/diagLogs.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/doctorContextWarnings.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/doctorDiagnostic.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/dsxuCodeHints.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/effort.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/embeddedTools.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/env.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"??","src/utils/envCompat.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/envDynamic.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/envUtils.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/errorLogSink.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/errors.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/exportRenderer.tsx","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/fastMode.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/file.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/fileHistory.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/filePersistence/filePersistence.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/utils/filePersistence/outputsScanner.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
