path,kind,capability,primaryLabel,labels,defaultMainline,appRuntime,cliScript,testContract,docEvidence,experiment,frozen,historicalResidue,importedByCount,referencedByScriptsCount,referencedByTestsCount,referencedByDocsCount,recommendation,reasons
src/utils/model/providerMigration/providerMigrationModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; test-contract; historical-residue,true,true,false,true,false,false,false,true,12,0,1,8,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationModelAllowlist.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationModelCompat.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,11,0,0,6,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationModelConfigs.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationModelOptions.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationPromptCacheEnv.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,2,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationSmallModelQuery.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,8,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationThinking.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationToolSearchModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationUltraplanModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationUsageLimit.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationWebSearchModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providers.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,38,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/validateModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/modelCost.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,9,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/modifiers.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mtls.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,8,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/nativeInstaller/download.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,1,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/nativeInstaller/index.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,9,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/nativeInstaller/installer.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,2,0,1,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/nativeInstaller/packageManagers.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/nativeInstaller/pidLock.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,2,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/notebook.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/objectGroupBy.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/pasteStore.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/path.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,37,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/pdf.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
