"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\services\mcp\adapters\__tests__\adapters.test.ts","25","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const tools = await adapter.listTools();"
"src\services\mcp\adapters\__tests__\adapters.test.ts","30","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('FilesystemAdapter has read/write/glob tools', async () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","31","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const fs = new FilesystemAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","39","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('GitAdapter has log/diff/blame tools', async () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","40","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const git = new GitAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","49","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","50","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","for (const adapter of adapters) {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","51","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const ok = await adapter.healthCheck();"
"src\services\mcp\adapters\__tests__\adapters.test.ts","57","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const fs = new FilesystemAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","64","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","65","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","for (const adapter of adapters) {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","66","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const tools = await adapter.listTools();"
"src\services\mcp\adapters\__tests__\adapters.test.ts","75","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","76","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","for (const adapter of adapters) {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","77","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const tools = await adapter.listTools();"
"src\services\mcp\adapters\__tests__\adapters.test.ts","85","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('adapter names match expected set', () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","86","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","87","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const names = new Set(adapters.map(a => a.name));"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","2","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","* R5-32 MCP Adapters — bun:test unit tests"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","6","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","createAllAdapters,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","7","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","FilesystemAdapter,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","8","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","GitAdapter,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","PostgresAdapter,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","10","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","SlackAdapter,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","11","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","GithubAdapter,"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","13","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import type { McpAdapterConfig } from '../base';"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","15","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const mockConfig: McpAdapterConfig = {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","20","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32: createAllAdapters', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","21","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('returns 5 adapters', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","22","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","23","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","expect(adapters).toHaveLength(5);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","26","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('includes all adapter names', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","27","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const names = createAllAdapters(mockConfig).map(a => a.name);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","36","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32: FilesystemAdapter', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","37","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const fs = new FilesystemAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","68","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32: GitAdapter', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","69","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const git = new GitAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","84","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32: PostgresAdapter', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","85","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const pg = new PostgresAdapter(mockConfig);"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","100","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32: SlackAdapter', () => {"
"src\services\mcp\adapters\__tests__\mcp-adapters.test.ts","101","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const slack = new SlackAdapter(mockConfig);"
