"relative_path","top_dir","ext","bytes","lines","imports","exports","symbol_signal_count","owner_family","primary_experience_signal","experience_signal_categories","telemetry_data_hits","memory_context_hits","ui_interaction_hits","tool_runtime_hits","permission_safety_hits","recovery_remote_hits","coding_workflow_hits","provider_model_hits","plugin_mcp_skill_hits","contains_inline_sourcemap","dsxu_v20_action"
"utils/shellConfig.ts","utils",".ts","4737","168","5","7","23","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;coding_workflow;provider_model","3","0","2","9","0","0","17","20","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sideQuery.ts","utils",".ts","8184","223","13","2","15","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","28","2","54","25","2","2","5","86","9","no","adapt_or_exclude_product_specific"
"utils/sideQuestion.ts","utils",".ts","6133","156","5","3","11","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","6","37","23","9","1","7","46","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/signal.ts","utils",".ts","1447","44","0","2","5","support_util","coding_workflow","telemetry_data;coding_workflow","1","0","0","0","0","0","1","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sinks.ts","utils",".ts","608","17","2","1","1","experience_ui","permission_safety","telemetry_data;ui_interaction;permission_safety;recovery_remote","4","0","9","0","1","3","0","0","0","no","absorb_into_dsxu_mainline"
"utils/skills/skillChangeDetector.ts","utils",".ts","10033","312","12","5","26","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","9","16","3","6","2","5","36","27","72","no","absorb_into_dsxu_mainline"
"utils/slashCommandParsing.ts","utils",".ts","1437","61","0","2","8","support_util","coding_workflow","ui_interaction;tool_runtime;coding_workflow;plugin_mcp_skill","0","0","10","2","0","0","2","0","15","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sleep.ts","utils",".ts","2882","85","0","2","4","support_util","permission_safety","ui_interaction;permission_safety;recovery_remote;provider_model","0","0","5","0","14","47","0","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sliceAnsi.ts","utils",".ts","3343","92","2","1","6","support_util","permission_safety","telemetry_data;ui_interaction;permission_safety","18","0","8","0","1","0","0","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/slowOperations.ts","utils",".ts","9055","287","6","10","28","support_util","coding_workflow","tool_runtime;coding_workflow;provider_model","0","0","0","25","0","0","36","3","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/standaloneAgent.ts","utils",".ts","803","24","2","1","1","agent_lifecycle","memory_context","memory_context","0","6","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"utils/startupProfiler.ts","utils",".ts","6079","195","8","5","24","support_util","coding_workflow","telemetry_data;memory_context;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","19","14","0","4","0","0","5","8","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/staticRender.tsx","utils",".tsx","12236","116","6","2","12","support_util","coding_workflow","ui_interaction;tool_runtime;recovery_remote;coding_workflow","0","0","31","2","0","2","3","0","0","yes","review_absorb_as_shared_utility_only_if_imported"
"utils/stats.ts","utils",".ts","33790","1062","14","9","116","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","264","216","109","39","15","5","70","190","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/statsCache.ts","utils",".ts","13891","435","12","11","38","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","159","60","24","12","8","0","31","161","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/status.tsx","utils",".tsx","48635","362","22","12","42","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","22","14","40","1","16","3","50","64","33","yes","adapt_or_exclude_product_specific"
"utils/statusNoticeDefinitions.tsx","utils",".tsx","30638","198","13","5","13","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","34","31","31","6","1","0","23","70","7","yes","adapt_or_exclude_product_specific"
"utils/statusNoticeHelpers.ts","utils",".ts","673","21","2","2","3","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;coding_workflow","5","0","1","2","0","0","3","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/stream.ts","utils",".ts","1926","77","0","1","4","support_util","coding_workflow","tool_runtime;permission_safety;recovery_remote;coding_workflow","0","0","0","18","14","5","18","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/streamJsonStdoutGuard.ts","utils",".ts","3987","124","2","3","9","support_util","coding_workflow","tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","0","0","0","31","1","2","36","0","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/streamlinedTransform.ts","utils",".ts","5941","202","15","2","12","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","13","40","131","1","1","57","4","6","no","review_absorb_as_shared_utility_only_if_imported"
"utils/stringUtils.ts","utils",".ts","6595","236","0","10","24","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","1","7","2","5","0","7","4","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/subprocessEnv.ts","utils",".ts","3975","100","1","2","5","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","17","2","7","7","9","0","17","28","5","no","adapt_or_exclude_product_specific"
"utils/suggestions/commandSuggestions.ts","utils",".ts","18558","568","4","9","62","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","31","9","48","3","7","0","21","6","14","no","adapt_or_exclude_product_specific"
"utils/suggestions/directoryCompletion.ts","utils",".ts","7098","264","7","12","37","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;coding_workflow;provider_model","9","0","7","3","0","0","4","39","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/suggestions/shellHistoryCompletion.ts","utils",".ts","3456","120","2","4","11","model_cost_context","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model","0","37","20","6","0","0","7","24","0","no","absorb_into_dsxu_mainline"
"utils/suggestions/skillUsageTracking.ts","utils",".ts","1948","56","1","2","11","support_util","coding_workflow","telemetry_data;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","26","0","0","14","0","0","14","1","23","no","review_absorb_as_shared_utility_only_if_imported"
"utils/suggestions/slackChannelSuggestions.ts","utils",".ts","6391","210","7","6","28","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","13","0","6","3","2","1","19","18","82","no","review_absorb_as_shared_utility_only_if_imported"
"utils/swarm/backends/detection.ts","utils",".ts","4495","129","3","8","15","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","10","4","2","0","0","2","24","2","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/InProcessBackend.ts","utils",".ts","10468","340","9","2","17","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","41","22","60","8","20","11","3","4","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/it2Setup.ts","utils",".ts","6921","246","5","11","19","agent_lifecycle","coding_workflow","memory_context;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","3","0","16","0","0","11","12","1","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/ITermBackend.ts","utils",".ts","12927","371","6","1","21","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","72","5","7","3","4","8","2","3","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/PaneBackendExecutor.ts","utils",".ts","10914","355","12","2","20","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","20","19","12","7","0","18","12","1","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/registry.ts","utils",".ts","14791","465","9","13","32","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","21","6","1","4","0","3","49","28","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/teammateModeSnapshot.ts","utils",".ts","2863","88","3","6","6","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow","0","4","1","2","2","0","2","0","0","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/TmuxBackend.ts","utils",".ts","21491","765","10","1","68","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","64","17","8","6","0","14","9","3","no","absorb_into_dsxu_mainline"
"utils/swarm/backends/types.ts","utils",".ts","9906","312","1","12","1","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","0","31","23","15","10","4","16","2","0","no","absorb_into_dsxu_mainline"
"utils/swarm/constants.ts","utils",".ts","1334","34","0","9","9","agent_lifecycle","coding_workflow","memory_context;permission_safety;coding_workflow;provider_model","0","4","0","0","2","0","2","8","0","no","absorb_into_dsxu_mainline"
"utils/swarm/inProcessRunner.ts","utils",".ts","53565","1553","57","4","87","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","33","155","322","470","131","126","76","34","2","no","adapt_or_exclude_product_specific"
"utils/swarm/It2SetupPrompt.tsx","utils",".tsx","42721","380","9","1","12","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","0","2","40","5","2","30","5","12","0","yes","absorb_into_dsxu_mainline"
"utils/swarm/leaderPermissionBridge.ts","utils",".ts","1732","55","2","8","6","agent_lifecycle","permission_safety","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote","0","16","2","23","22","13","0","0","0","no","absorb_into_dsxu_mainline"
"utils/swarm/permissionSync.ts","utils",".ts","26473","929","13","24","88","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","11","1","61","58","209","0","46","4","0","no","absorb_into_dsxu_mainline"
"utils/swarm/reconnection.ts","utils",".ts","3401","120","5","2","10","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow","0","33","1","7","0","9","7","0","0","no","absorb_into_dsxu_mainline"
"utils/swarm/spawnInProcess.ts","utils",".ts","10241","329","17","5","14","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","12","42","32","80","2","24","6","5","2","no","absorb_into_dsxu_mainline"
"utils/swarm/spawnUtils.ts","utils",".ts","5202","147","6","3","11","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","11","2","2","37","5","9","26","11","no","adapt_or_exclude_product_specific"
"utils/swarm/teamHelpers.ts","utils",".ts","21385","684","19","27","66","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","1","29","13","98","17","0","126","5","2","no","adapt_or_exclude_product_specific"
"utils/swarm/teammateInit.ts","utils",".ts","4280","130","8","1","7","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","0","11","11","11","22","1","6","1","0","no","absorb_into_dsxu_mainline"
"utils/swarm/teammateLayoutManager.ts","utils",".ts","3261","108","4","7","14","agent_lifecycle","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","3","4","4","2","0","3","3","1","no","absorb_into_dsxu_mainline"
