"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:86:        profile.organization.subscription_created_at ?? undefined,"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:135:  [PROVIDER_SUBSCRIPTION_LOGIN_METHOD]: providerSubscriptionLogin,"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:153:  if (useConsole && providerSubscriptionLogin) {"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:155:      'Error: --console and the provider subscription login flag cannot be used together.\n',"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:162:  // Without it, --console selects Console; the provider subscription flag (or no flag)"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:309:  const subscriptionType = getSubscriptionType()"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:381:      output.subscriptionType = subscriptionType ?? null"
"src\components\ConsoleOAuthFlow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\ConsoleOAuthFlow.tsx:73:  const forcedMethodMessage = forceLoginMethod === PROVIDER_SUBSCRIPTION_LOGIN_METHOD ? 'Login method pre-selected: Subscription Plan (provider subscription entitlement)' : forceLoginMethod === 'console' ? 'Login method pre-selected: API Usage Billing (Provider Console)' : null;"
"src\components\ConsoleOAuthFlow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\ConsoleOAuthFlow.tsx:94:    // Use provider subscription auth for setup-token mode to support user:inference scope"
"src\components\ConsoleOAuthFlow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\ConsoleOAuthFlow.tsx:350:      'Provider subscription and Provider Console login paths are not entered by default',"
"src\components\ConsoleOAuthFlow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\ConsoleOAuthFlow.tsx:390:        const t1 = startingMessage ? startingMessage : ""DSXU Code can be used with your provider subscription entitlement or billed based on API usage through your Console account."";"
"src\components\ConsoleOAuthFlow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\ConsoleOAuthFlow.tsx:409:            label: <Text>Provider subscription account -{"" ""}<Text dimColor={true}>Pro, Max, Team, or Enterprise</Text>{false && <Text>{""\n""}<Text color=""warning"">[DSXU internal]</Text>{"" ""}<Text dimColor={true}>Please use this option unless you need to login to a special org for accessing sensitive data (e.g. customer data, HIPI data) with the Console option</Text></Text>}{""\n""}</Text>,"
"src\components\FullscreenLayout.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\FullscreenLayout.tsx:111:  // pillVisible subscription. null = pinned to bottom."
"src\components\LogoV2\ChannelsNotice.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\LogoV2\ChannelsNotice.tsx:15:import { getSubscriptionType } from '../../utils/auth.js';"
"src\components\LogoV2\ChannelsNotice.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\LogoV2\ChannelsNotice.tsx:187:  const sub = getSubscriptionType();"
"src\components\LogoV2\GuestPassesUpsell.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\LogoV2\GuestPassesUpsell.tsx:76:    defaultBehavior: 'Legacy guest-pass upsell is disabled in DSXU runtime so the coding CLI does not prompt provider subscription flows',"
"src\components\LogoV2\AnimatedDsxuMascot.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\LogoV2\AnimatedDsxuMascot.tsx:81:  // Read once at mount; no useSettings() subscription, since that would"
"src\components\LogoV2\AnimatedAsterisk.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\LogoV2\AnimatedAsterisk.tsx:20:  // Read prefersReducedMotion once at mount — no useSettings() subscription,"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:7:import { getRateLimitTier, getSubscriptionType, isProviderSubscriptionAccount } from 'src/utils/auth.js';"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:8:import { hasProviderSubscriptionBillingAccess } from 'src/services/auth/dsxuBillingAccess.js';"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:60:    t1 = getSubscriptionType();"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:65:  const subscriptionType = t1;"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:74:  const isTeamOrEnterprise = subscriptionType === ""team"" || subscriptionType === ""enterprise"";"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:78:    t3 = shouldProcessMockLimits() || isProviderSubscriptionAccount();"
"src\components\messages\RateLimitMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\RateLimitMessage.tsx:118:        hasBillingAccess: hasProviderSubscriptionBillingAccess()"
"src\components\messages\UserPromptMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\UserPromptMessage.tsx:46:  // the per-scrollback-message store subscription (useSyncExternalStore"
"src\components\messages\UserToolResultMessage\UserToolSuccessMessage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\messages\UserToolResultMessage\UserToolSuccessMessage.tsx:39:  // per-scrollback-message store subscription — same pattern as"
