path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/__tests__/phase12-product-window-oracle-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/powershell-parser-lifecycle-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/product-reality-hardening-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/prompt-input-layout-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/prompt-input-visible-copy-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/prompt-processing-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/provider-migration-model-alias-isolation-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/provider-migration-model-migration-boundary-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/quality-gate-bug-brain-link-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/quality-gate-mainline-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/quality-gate-review-chain-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/query-message-shape-guard-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/query-tools-and-content-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/real-task-replay-suite-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reasonix-cache-hardening.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reasonix-deepseek-absorption-gate.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/recovery-decision-v3-minimal.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/recovery-integration-v3-minimal.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/recovery-planner-v3-minimal.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reference-absorption-completion-contract.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reference-behavior-productization-contract.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reference-experience-quality-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/reference-governance-absorption-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/retrieval-integration.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/scenario-bugfix-v3.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/scenario-multi-slice-v3.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/semantic-tool-layer-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/smooth-resume-live-task-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/task-notification-processing-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/task-runtime-mainline-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/tool-batch-gate-classification-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/tool-catalog-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/tool-evidence-pack-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/toolchain-repair-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/v4-edit-lifecycle.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/visible-ui-copy-pack-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/wsl-native-mirror-plan-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/wsl-workspace-health-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/adapters/__tests__/adapter-absorption.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/brand-compat-risk-board.ts,frozen,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/cold-mode-cost-planning.ts,historical-residue,provider-model-cost-cache,dsxu-engine,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/content-management-v1.ts,historical-residue,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
