id,priority,mechanismArea,mechanismClass,role,phase,title,dsxuOwner,value,deepseekAdaptation,implementationBoundary,acceptanceEvidence
RSB-0935,P2,Open Source Product / Maintainer Flow,trust-and-visibility,performance engineer,proof / release evidence,Open Source Product / Maintainer Flow for performance engineer during proof / release evidence,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：成本、cache、latency、tool output 和 token budget。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0936,P2,Open Source Product / Maintainer Flow,trust-and-visibility,ecosystem integrator,preflight / plan,Open Source Product / Maintainer Flow for ecosystem integrator during preflight / plan,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0937,P2,Open Source Product / Maintainer Flow,trust-and-visibility,ecosystem integrator,execution / action,Open Source Product / Maintainer Flow for ecosystem integrator during execution / action,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0938,P2,Open Source Product / Maintainer Flow,trust-and-visibility,ecosystem integrator,failure / diagnosis,Open Source Product / Maintainer Flow for ecosystem integrator during failure / diagnosis,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0939,P2,Open Source Product / Maintainer Flow,trust-and-visibility,ecosystem integrator,recovery / retry,Open Source Product / Maintainer Flow for ecosystem integrator during recovery / retry,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
RSB-0940,P2,Open Source Product / Maintainer Flow,trust-and-visibility,ecosystem integrator,proof / release evidence,Open Source Product / Maintainer Flow for ecosystem integrator during proof / release evidence,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0941,P2,Open Source Product / Maintainer Flow,trust-and-visibility,new user operator,preflight / plan,Open Source Product / Maintainer Flow for new user operator during preflight / plan,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：首次 key、doctor、help、demo、错误恢复和信任感。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0942,P2,Open Source Product / Maintainer Flow,trust-and-visibility,new user operator,execution / action,Open Source Product / Maintainer Flow for new user operator during execution / action,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：首次 key、doctor、help、demo、错误恢复和信任感。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0943,P2,Open Source Product / Maintainer Flow,trust-and-visibility,new user operator,failure / diagnosis,Open Source Product / Maintainer Flow for new user operator during failure / diagnosis,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：首次 key、doctor、help、demo、错误恢复和信任感。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0944,P2,Open Source Product / Maintainer Flow,trust-and-visibility,new user operator,recovery / retry,Open Source Product / Maintainer Flow for new user operator during recovery / retry,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：首次 key、doctor、help、demo、错误恢复和信任感。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
RSB-0945,P2,Open Source Product / Maintainer Flow,trust-and-visibility,new user operator,proof / release evidence,Open Source Product / Maintainer Flow for new user operator during proof / release evidence,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：首次 key、doctor、help、demo、错误恢复和信任感。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0946,P2,Open Source Product / Maintainer Flow,trust-and-visibility,maintainer reviewer,preflight / plan,Open Source Product / Maintainer Flow for maintainer reviewer during preflight / plan,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：owner packets、dirty 归因、PR/issue、删除候选和长期维护。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0947,P2,Open Source Product / Maintainer Flow,trust-and-visibility,maintainer reviewer,execution / action,Open Source Product / Maintainer Flow for maintainer reviewer during execution / action,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：owner packets、dirty 归因、PR/issue、删除候选和长期维护。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0948,P2,Open Source Product / Maintainer Flow,trust-and-visibility,maintainer reviewer,failure / diagnosis,Open Source Product / Maintainer Flow for maintainer reviewer during failure / diagnosis,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：owner packets、dirty 归因、PR/issue、删除候选和长期维护。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0949,P2,Open Source Product / Maintainer Flow,trust-and-visibility,maintainer reviewer,recovery / retry,Open Source Product / Maintainer Flow for maintainer reviewer during recovery / retry,Open-source launch owner,开源用户能安装、运行、复现 demo、理解边界、提交 issue/PR。 角色侧重点：owner packets、dirty 归因、PR/issue、删除候选和长期维护。,用真实成本/体验/失败恢复作为卖点，而不是品牌口号。,不使用参考产品品牌、源码或商业实现。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
